,Preço do aluguel (escala log)
8236,5.568344503761097
16252,6.42648845745769
15905,5.602118820879701
21905,5.869296913133774
1462,7.002155954403621
15207,6.001414877961151
18255,6.013715156042802
4576,5.313205979041787
9856,4.969813299576001
24179,7.958576903813898
7349,6.523562306149512
21007,5.517452896464707
4818,7.114769448366463
23062,5.860786223465865
220,6.481577129276431
12632,4.934473933130692
19937,5.666426688112432
25115,4.691347882229144
18860,5.834810737062605
4248,5.303304908059076
18432,5.3230099791384085
17442,5.262690188904886
6487,5.8664680569332965
7036,5.786897381366708
9456,5.111987788356544
12433,7.9391588179567965
5650,5.942799375126701
17632,4.912654885736052
25062,5.564520407322694
28260,5.2832037287379885
23259,5.442417710521793
2881,7.208600337960199
18061,5.472270673671475
22741,7.901747518520144
901,5.746203190540153
18981,5.616771097666572
7164,6.478509642208569
18680,6.803505257608338
11594,7.923710333969238
2181,8.663369301573839
8488,5.765191102784844
9713,6.190315405853148
18369,5.153291594497779
8219,6.042632833682381
27772,5.262690188904886
25368,6.061456918928017
6772,8.258681496264236
25334,5.198497031265826
14436,5.517452896464707
14678,5.209486152841421
11440,6.008813185442595
29211,7.197435354096591
16172,6.413458957167357
26251,5.484796933490655
7257,5.942799375126701
2580,4.812184355372417
7966,8.517393171418904
26159,6.111467339502679
2156,5.332718793265369
4340,6.206575926724928
9562,5.429345628954441
29255,5.198497031265826
23817,4.941642422609304
13743,5.298317366548036
1073,5.8888779583328805
21638,7.661527081358517
17065,5.942799375126701
4530,6.375024819828097
3159,7.44600149832412
25140,5.375278407684165
2987,7.097548850614793
21292,5.153291594497779
1882,6.431331081933479
21398,6.313548046277095
18324,5.225746673713202
19680,5.978885764901122
19918,5.53338948872752
5974,5.645446897643238
3729,5.68697535633982
490,5.017279836814924
22092,5.37989735354046
1181,9.15915233520675
1375,4.770684624465665
5014,6.782192056006791
16234,5.017279836814924
17010,5.442417710521793
4758,5.442417710521793
10304,5.3981627015177525
24500,5.062595033026967
6040,6.261491684321042
2841,6.453624998892692
4180,6.139884552226255
18645,5.545177444479562
4086,6.915723448631314
26753,5.493061443340548
2887,7.543273346705446
8876,5.081404364984463
20923,5.484796933490655
12271,7.627544390488503
6671,5.583496308781699
14997,5.749392985908253
9211,5.659482215759621
17750,5.0238805208462765
26318,5.54907608489522
12581,6.803505257608338
19023,5.204006687076795
28675,6.746412128573375
5602,7.611842399580417
28030,5.793013608384144
13921,5.655991810819852
5730,5.525452939131784
14745,5.484796933490655
5296,8.903679332926599
24515,6.637258031284457
12979,4.948759890378168
19322,6.556778356158042
25531,5.247024072160486
24379,4.6443908991413725
17696,4.955827057601261
10171,5.54907608489522
22363,5.0238805208462765
20918,6.584791392385716
10065,5.978885764901122
11538,6.1463292576688975
7669,5.25227342804663
6869,6.342121418721152
23300,6.754604099487962
29417,5.579729825986222
12992,5.198497031265826
10472,5.5093883366279774
9943,5.501258210544727
9643,8.4252971767117
14892,5.6937321388027
12661,5.564520407322694
29056,5.823045895483019
6681,5.25227342804663
5428,5.627621113690637
9190,6.293419278846481
21650,6.126869184114185
3786,7.515344571180436
29185,5.214935757608986
1784,5.666426688112432
7116,6.54534966033442
16878,5.459585514144159
4683,5.135798437050262
10046,6.212606095751519
28055,5.736572297479192
2038,6.747586526829315
20425,5.6937321388027
9281,5.429345628954441
19281,5.476463551931511
23840,5.4638318050256105
12435,6.54965074223381
27673,5.204006687076795
7876,6.917705609835305
3340,6.066108090103747
19037,6.2166061010848646
26744,4.07753744390572
5911,8.20685642839965
27018,8.625688787569537
22554,5.017279836814924
8514,6.405228458030842
2031,6.001414877961151
21473,5.886104031450156
17197,5.37989735354046
7235,5.8888779583328805
12755,5.2832037287379885
15327,5.455321115357702
28289,5.209486152841421
13983,5.117993812416755
1079,5.068904202220232
18610,7.884576510596324
15451,6.0063531596017325
26067,6.154858094016418
17726,5.303304908059076
24420,4.882801922586371
18203,5.91350300563827
19645,8.294299608857235
5649,5.713732805509369
15300,6.2166061010848646
24208,5.755742213586912
14506,5.921578419643816
3862,5.8888779583328805
2936,7.109062135687172
3917,6.52795791762255
1689,5.75890177387728
14347,5.736572297479192
305,6.415096959171596
4056,5.7745515455444085
19824,6.997595982981927
19383,5.3230099791384085
23520,5.579729825986222
9837,5.442417710521793
17615,6.248042874508429
9706,6.013715156042802
2313,5.645446897643238
26471,5.545177444479562
22942,5.556828061699537
24415,5.1647859739235145
27242,6.028278520230698
20705,5.529429087511423
9030,5.556828061699537
2062,5.60947179518496
6470,6.236369590203704
17400,5.5053315359323625
6477,6.54965074223381
20283,5.472270673671475
19951,5.560681631015528
5452,6.5998704992128365
11279,4.90527477843843
28085,4.962844630259907
9906,5.817111159963204
29276,5.802118375377063
4270,6.075346031088684
8531,5.438079308923196
27208,5.62040086571715
20470,6.90875477931522
9095,5.225746673713202
26597,5.860786223465865
29173,5.420534999272286
16972,6.54965074223381
3365,6.651571873589727
19054,4.997212273764115
5515,5.840641657373398
11781,9.48804786328076
29386,5.720311776607412
15310,7.473637108496206
2395,8.770283819098399
23032,6.363028103540465
5506,5.41610040220442
18554,5.645446897643238
924,5.75890177387728
8134,5.860786223465865
24615,5.123963979403259
12070,6.86171134048073
17737,5.707110264748875
11706,6.478509642208569
8671,5.7899601708972535
3124,6.142037405587356
22057,6.2422232654551655
19158,6.093569770045136
7620,6.444131256700441
6559,5.613128106388071
27485,5.4638318050256105
9145,7.208600337960199
12720,5.318119993844216
9846,5.662960480135946
25667,5.905361848054571
28529,7.71289096149013
9627,6.837332814685591
5798,6.137727054086234
22366,6.335054251498059
5882,5.575949103146316
9782,5.3706380281276624
11348,5.961005339623274
23168,5.420534999272286
18565,5.303304908059076
25486,5.83773044716594
17857,4.90527477843843
6103,5.484796933490655
6748,5.968707559985366
13009,6.684611727667927
9082,6.19644412779452
23041,5.942799375126701
22863,6.163314804034641
15966,7.619233416226805
25695,5.2832037287379885
5540,6.186208623900494
421,9.581972891547895
16081,5.823045895483019
18690,5.049856007249537
16555,6.405228458030842
3956,5.579729825986222
5606,7.199678345691172
28346,4.430816798843313
26302,4.882801922586371
11380,5.771441123130016
1725,5.58724865840025
1184,6.55250788703459
9974,6.206575926724928
16788,6.689599269178967
22968,5.497168225293202
904,6.641182169740591
19878,5.111987788356544
8346,6.126869184114185
17245,5.517452896464707
7797,6.803505257608338
6089,5.147494476813453
2080,5.707110264748875
7928,7.490529402060711
13853,6.2166061010848646
25514,8.235890725928495
7933,4.127134385045092
10846,5.017279836814924
12177,5.84354441703136
9316,6.212606095751519
24871,5.755742213586912
25355,5.860786223465865
9927,6.827629234502852
7211,5.521460917862246
21061,5.198497031265826
6533,5.332718793265369
5209,5.356586274672012
2646,6.398594934535208
10073,5.945420608606575
16825,5.429345628954441
10622,6.580639137284949
25228,5.288267030694535
29431,4.852030263919617
1478,5.365976015021851
692,5.303304908059076
24845,5.993961427306569
6365,4.927253685157205
25946,6.045005314036012
18539,4.382026634673881
21569,7.003065458786462
7370,6.263398262591624
1301,6.126869184114185
7837,6.906754778648554
14877,6.317164686747284
3715,5.860786223465865
25391,4.919980925828125
5037,6.309918278226516
4399,5.7745515455444085
20006,4.762173934797756
13840,5.472270673671475
20900,5.886104031450156
11294,6.3473892096560105
7354,6.566672429803241
16122,5.707110264748875
8750,5.525452939131784
28384,5.8888779583328805
1436,9.036106025364846
507,7.062191632286556
21659,4.867534450455582
16017,5.342334251964811
22047,4.8283137373023015
5402,5.087596335232384
5930,6.641182169740591
28089,5.209486152841421
8947,7.186144304522325
29136,6.20455776256869
18723,5.537334267018537
12242,6.47543271670409
17303,5.58724865840025
4386,6.621405651764134
12744,4.948759890378168
10310,5.968707559985366
17667,5.736572297479192
25644,6.013715156042802
8693,5.529429087511423
17027,5.666426688112432
1539,6.228511003591184
9121,6.542471960506805
1211,6.2878585601617845
15284,6.90875477931522
25322,5.170483995038151
2560,6.960347729101308
13107,5.802118375377063
22490,5.755742213586912
13029,5.934894195619588
11569,5.976350909297934
12668,6.329720905522696
21999,5.198497031265826
390,5.459585514144159
17848,5.4638318050256105
17576,5.459585514144159
10064,5.991464547107982
3590,8.231376045573969
11350,5.41164605185504
8435,5.484796933490655
6719,5.820082930352362
15540,5.8888779583328805
16890,4.912654885736052
14693,6.673297967767654
946,6.90875477931522
15576,4.762173934797756
14327,5.820082930352362
28793,5.820082930352362
23151,6.85751406254539
26198,5.420534999272286
2547,6.532334292222349
18157,5.58724865840025
13007,6.478509642208569
272,6.338594078203183
20827,6.398594934535208
3618,4.709530201312334
18765,8.699681400989514
24701,5.262690188904886
7008,5.267858159063328
23566,5.823045895483019
9269,6.333279628139691
27583,7.521859252201629
4633,5.602118820879701
17130,5.241747015059643
7707,5.966146739123692
19953,7.074963197966044
8982,6.255750041753367
24740,5.111987788356544
14312,6.38856140554563
10762,6.806829360392176
13945,6.542471960506805
14342,6.551080335043404
5599,7.732369222284388
9290,6.144185634125646
15989,5.389071729816501
10355,6.2766434893416445
3637,7.7279755421055585
20597,8.294299608857235
27996,5.616771097666572
18296,7.463363045520021
26769,5.5053315359323625
599,7.237778191923443
20276,6.289715570908998
21924,6.206575926724928
1652,5.267858159063328
23885,6.466144724237619
8106,5.799092654460526
1893,6.621405651764134
7833,4.532599493153256
28540,6.163314804034641
24673,5.863631175598097
20746,5.755742213586912
262,6.3473892096560105
375,9.35668926831132
18350,6.0063531596017325
20341,5.472270673671475
1466,5.998936561946683
12615,5.420534999272286
13543,6.327936783729195
16226,5.926926025970411
5696,6.0063531596017325
17627,6.641182169740591
24006,5.575949103146316
26486,5.958424693029782
27582,6.238324625039508
941,6.416732282512326
24511,6.040254711277414
9663,5.288267030694535
19730,5.313205979041787
19041,7.1785454837637
15882,4.820281565605037
13353,5.176149732573829
10905,5.564520407322694
18186,5.241747015059643
27682,5.976350909297934
21710,6.306275286948016
26324,5.1298987149230735
6578,5.60947179518496
19183,5.298317366548036
20690,5.0369526024136295
28795,5.736572297479192
25106,6.139884552226255
25887,4.882801922586371
298,5.537334267018537
27661,5.525452939131784
20207,5.545177444479562
17241,4.976733742420574
7977,6.236369590203704
11463,5.537334267018537
2035,5.700443573390687
20423,5.231108616854587
10450,6.428105272684596
21546,6.169610732491456
10164,5.308267697401205
18542,5.43372200355424
10291,4.948759890378168
17883,10.10850786559065
13397,5.030437921392435
19896,5.429345628954441
29347,6.169610732491456
14220,5.899897353582492
8844,4.718498871295094
6828,5.556828061699537
7130,5.955837369464831
25315,5.771441123130016
7954,5.214935757608986
20469,5.976350909297934
16626,6.22455842927536
26517,6.2324480165505225
13990,7.27655640271871
3144,7.313886831633462
18028,6.459904454377535
14547,5.814130531825066
7371,5.4510384535657
26100,5.541263545158426
5594,5.3230099791384085
23663,5.375278407684165
14466,5.476463551931511
25558,4.787491742782046
24418,5.375278407684165
21615,6.870053411798126
2076,7.661997558901893
4103,6.289715570908998
7493,5.272999558563747
5968,6.68586094706836
15470,5.497168225293202
20350,6.411818267709897
24555,5.332718793265369
29154,5.918893854273146
17965,5.605802066295998
6754,5.860786223465865
2575,5.484796933490655
14389,5.476463551931511
16284,6.71295620067707
4042,6.104793232414985
17751,5.438079308923196
12853,6.259581464064923
4078,6.947937068614969
14246,6.541029999189903
7754,6.637258031284457
14166,6.228511003591184
9462,5.978885764901122
15960,6.2166061010848646
19162,5.0238805208462765
4603,7.274479558773871
21316,5.755742213586912
14252,5.849324779946859
1985,6.803505257608338
20245,5.556828061699537
7774,5.831882477283517
9726,5.8522024797744745
16709,5.783825182329737
16156,6.175867270105761
15560,5.198497031265826
10530,6.345636360828596
22778,5.170483995038151
12172,6.309918278226516
25553,5.961005339623274
4054,6.089044875446846
18621,5.332718793265369
27131,5.3612921657094255
5229,5.666426688112432
12370,6.90875477931522
20955,5.111987788356544
13666,5.327876168789581
7454,9.725197856855544
1268,6.248042874508429
864,5.429345628954441
26543,5.918893854273146
4942,6.124683390894205
2253,8.588024372176829
22394,4.762173934797756
23856,6.641182169740591
16755,5.049856007249537
24977,5.993961427306569
10348,5.365976015021851
7940,5.375278407684165
609,6.621405651764134
4651,5.583496308781699
26973,5.030437921392435
26074,4.653960350157523
15886,5.429345628954441
5919,6.74993119378857
26669,5.616771097666572
14022,6.754604099487962
18748,5.541263545158426
7148,8.966356154790121
13648,6.111467339502679
10635,6.727431724850855
27968,5.908082938168931
20173,5.056245805348308
25217,6.329720905522696
5581,6.313548046277095
23141,5.513428746164983
26484,5.049856007249537
5060,6.68586094706836
28332,6.272877006546167
9615,5.43372200355424
29182,5.631211781821365
8044,6.025865973825314
17046,5.25227342804663
8386,5.75890177387728
14629,5.135798437050262
24305,5.641907070938114
9311,6.3835066348840055
2776,6.634633357861686
20919,5.525452939131784
13667,6.46302945692067
24252,5.327876168789581
23614,5.521460917862246
29385,5.8888779583328805
7189,4.795790545596741
13731,6.55250788703459
20515,5.831882477283517
5573,4.919980925828125
6135,5.700443573390687
20811,7.02197642307216
10553,5.7899601708972535
5247,6.317164686747284
21153,7.215975002651466
3981,5.298317366548036
11085,6.577861357721047
19053,6.665683717782408
20361,4.875197323201151
16663,5.204006687076795
13158,5.940171252720432
2172,5.831882477283517
27377,6.293419278846481
8718,5.049856007249537
7452,5.958424693029782
15553,5.634789603169249
5197,5.181783550292085
17793,5.602118820879701
13210,4.976733742420574
11671,5.484796933490655
26755,5.811140992976701
15995,5.638354669333745
28222,6.2166061010848646
21057,4.605170185988092
20539,5.860786223465865
27597,5.659482215759621
21267,5.53338948872752
22191,5.472270673671475
3809,5.313205979041787
24003,5.267858159063328
10079,5.62040086571715
12488,6.320768294250582
18265,5.41164605185504
21067,5.579729825986222
5543,5.318119993844216
22539,5.111987788356544
15681,9.798182590890704
11864,5.493061443340548
21977,5.25227342804663
15519,5.552959584921617
10401,6.726233402358747
25063,5.929589143389895
20947,7.188412736496954
27498,5.7899601708972535
26305,5.981414211254481
17653,4.564348191467836
18734,6.852242569051878
8745,5.332718793265369
1384,5.3612921657094255
23319,6.208590026096629
9036,5.442417710521793
22240,5.996452088619021
13095,5.720311776607412
297,6.349138991379798
8635,5.87493073085203
27664,8.251663923605589
23655,5.765191102784844
3867,5.081404364984463
23621,4.934473933130692
2077,5.44673737166631
15029,7.496097345175956
15675,5.4638318050256105
14209,4.7535901911063645
28991,5.564520407322694
18613,6.803505257608338
15216,6.928537818164665
19226,5.402677381872279
2537,6.045005314036012
16578,6.762729506931879
16395,6.154858094016418
7362,7.822044008185619
6636,8.01102337918644
7498,6.285998094508865
13482,5.272999558563747
9009,4.691347882229144
29224,5.976350909297934
20426,6.490723534502507
6553,5.420534999272286
10770,7.080867896690782
16131,5.262690188904886
21889,6.818924065275521
21684,5.41610040220442
4654,6.040254711277414
320,6.398594934535208
7135,5.43372200355424
17755,4.976733742420574
11984,5.241747015059643
2654,8.39795910349254
12142,5.44673737166631
13721,5.886104031450156
19782,5.2832037287379885
886,6.923628628138427
5002,5.828945617610208
24779,6.037870919922137
27024,5.978885764901122
17310,6.396929655216146
244,6.398594934535208
14758,5.8888779583328805
8207,5.937536205082426
16527,6.634633357861686
5983,5.703782474656201
2363,7.111512116496157
22721,6.68586094706836
16513,5.303304908059076
1161,5.860786223465865
18291,7.427144133408616
29165,6.137727054086234
22337,6.2166061010848646
287,6.040254711277414
13650,4.465908118654584
28362,7.02108396428914
21692,7.816416983691801
10068,5.680172609017068
10680,5.6240175061873385
12450,6.154858094016418
24823,5.616771097666572
8681,6.593044534142437
1170,6.16541785423142
27497,6.253828811575473
10374,5.723585101952381
28253,5.54907608489522
27946,5.003946305945459
6792,5.655991810819852
25264,5.420534999272286
26853,7.586803535162581
18243,6.580639137284949
277,5.8522024797744745
23975,5.820082930352362
15946,4.912654885736052
24319,6.650279048587422
3121,5.476463551931511
8579,5.303304908059076
17695,5.093750200806762
17416,5.575949103146316
8339,6.97914527506881
3406,6.931471805599453
22766,6.126869184114185
15475,6.9957661563048505
13861,5.673323267171493
26190,5.099866427824199
13128,5.908082938168931
931,5.6937321388027
691,5.288267030694535
24113,6.721425700790643
6364,6.068425588244111
18293,4.976733742420574
9021,5.730099782973574
10273,7.168579897264035
20950,7.867871490396322
28648,4.927253685157205
16428,5.1647859739235145
20323,5.198497031265826
9141,6.684611727667927
7108,5.598421958998375
8975,5.733341276897746
4319,5.991464547107982
2965,5.942799375126701
3969,5.442417710521793
4926,6.511745329644728
23983,5.476463551931511
14616,5.44673737166631
13971,6.338594078203183
22692,6.077642243349034
20543,5.7899601708972535
3092,7.895063498091573
21097,6.62273632394984
12748,5.891644211825772
21939,6.903747257584598
23119,6.498282149476434
15790,5.41164605185504
12515,5.631211781821365
3982,6.459904454377535
24001,6.1779441140506
1404,5.187385805840755
19579,5.497168225293202
6124,5.717027701406222
1094,6.533788837933344
17353,6.073044534100405
22285,5.666426688112432
22927,6.111467339502679
15972,5.420534999272286
2843,5.634789603169249
19235,5.905361848054571
4815,5.638354669333745
16473,6.501289670540389
5956,5.82600010738045
26374,5.641907070938114
20855,6.3473892096560105
23800,5.799092654460526
13374,6.013715156042802
26443,5.568344503761097
18173,6.580639137284949
26830,5.313205979041787
18443,6.18826412308259
13179,6.39024066706535
23297,5.579729825986222
12205,5.793013608384144
18286,6.248042874508429
14407,6.586171654854675
4686,6.111467339502679
18714,5.697093486505405
4922,5.973809611869261
15833,5.993961427306569
6785,5.393627546352362
5877,6.551080335043404
9548,5.198497031265826
16459,5.2832037287379885
2345,7.151485463904735
22831,6.218600119691729
8430,6.423246963533519
4586,5.525452939131784
25863,5.525452939131784
14597,8.999742789830492
28914,6.0330862217988015
23662,5.6937321388027
8378,5.198497031265826
26637,5.652489180268651
17937,5.407171771460119
22258,6.8679744089702925
26894,5.049856007249537
6197,6.309918278226516
13097,5.62040086571715
14456,6.373319789577012
15179,5.25227342804663
6401,6.792344427470809
5695,5.10594547390058
2941,6.139884552226255
24057,5.820082930352362
28490,5.568344503761097
7381,7.759187438507795
26488,5.241747015059643
18004,8.705662478796427
13834,7.824445930877619
5578,6.066108090103747
10338,6.297109319933935
9993,8.699681400989514
7905,5.575949103146316
24763,6.163314804034641
26315,6.315358001522335
1048,5.093750200806762
6782,5.707110264748875
12662,5.030437921392435
27637,6.037870919922137
24132,9.286930974137896
1609,6.3835066348840055
19480,4.927253685157205
2415,5.66988092298052
2017,7.262628600974241
2971,6.803505257608338
12317,4.912654885736052
14038,8.294299608857235
13567,5.420534999272286
2931,5.241747015059643
15406,7.390798521735676
26924,5.572154032177765
19630,6.068425588244111
16508,6.171700597410915
17490,5.231108616854587
13001,6.634633357861686
1814,5.886104031450156
14586,5.420534999272286
14448,5.19295685089021
28216,5.41610040220442
11533,7.226936018493289
2123,8.517393171418904
13704,5.111987788356544
22018,5.402677381872279
24956,5.700443573390687
28976,6.516193076042964
28736,5.111987788356544
18581,6.335054251498059
20435,6.621405651764134
17600,5.616771097666572
7701,5.991464547107982
27107,5.181783550292085
17109,6.2766434893416445
26331,7.596392304064196
9170,5.278114659230517
808,5.69035945432406
26818,5.717027701406222
21438,6.021023349349527
23266,6.580639137284949
24614,5.755742213586912
4906,5.91350300563827
3722,7.682482446534506
28029,5.10594547390058
13122,7.222566018822171
12734,5.831882477283517
3962,6.428105272684596
25977,5.081404364984463
2671,8.938662873666118
27624,4.955827057601261
9417,4.948759890378168
18148,6.522092798170152
4552,8.11522197256233
16991,5.075173815233827
6009,5.25227342804663
17831,4.875197323201151
19601,6.561030665896573
5737,5.3981627015177525
8479,5.902633333401366
18437,4.770684624465665
3164,7.564238475170491
24696,5.8888779583328805
6763,9.41156545918937
27807,5.6937321388027
1657,6.9363427358340495
28254,5.288267030694535
19094,5.556828061699537
28221,7.795646536334594
7549,6.261491684321042
4266,5.998936561946683
27494,5.703782474656201
23099,5.476463551931511
16806,6.966967138613983
28881,5.087596335232384
5316,8.511577452630602
9673,4.8283137373023015
19229,5.327876168789581
20450,6.021023349349527
27676,4.912654885736052
21628,4.990432586778736
1001,5.855071922202427
4198,6.752270376141742
2418,5.973809611869261
3575,6.975413927455952
23110,5.768320995793772
20231,6.180016653652572
17345,5.262690188904886
9772,5.455321115357702
3558,7.25063551189868
23687,5.332718793265369
12458,5.755742213586912
3854,7.215975002651466
4887,5.823045895483019
17141,5.209486152841421
13058,7.496097345175956
26929,5.598421958998375
5313,6.366470447731438
18668,5.961005339623274
16223,4.976733742420574
24989,6.52795791762255
4524,5.83773044716594
13699,5.159055299214529
4827,5.62040086571715
24406,5.272999558563747
807,5.68697535633982
3907,6.595780513961311
14333,5.940171252720432
23799,5.231108616854587
7023,7.313886831633462
1956,6.375024819828097
10637,6.272877006546167
9343,5.755742213586912
15161,6.68586094706836
11404,5.662960480135946
26639,4.812184355372417
2402,6.90875477931522
5184,6.169610732491456
17457,6.066108090103747
14698,6.030685260261263
22908,7.327123292259293
28181,4.882801922586371
28114,6.373319789577012
10283,4.51085950651685
12719,6.363028103540465
22649,5.736572297479192
8095,5.3981627015177525
9890,5.6937321388027
28396,7.820037989458753
18323,5.802118375377063
25520,5.777652323222656
17387,5.303304908059076
15086,5.583496308781699
21054,5.176149732573829
28767,5.159055299214529
7566,5.805134968916488
11126,7.180069874302796
14719,6.0473721790462776
28333,5.303304908059076
5368,4.859812404361672
6928,6.104793232414985
9603,6.236369590203704
22673,6.259581464064923
28778,5.53338948872752
8901,6.0063531596017325
23526,6.621405651764134
11795,7.830425617820331
17369,5.771441123130016
11268,5.996452088619021
22553,4.804021044733257
25825,6.398594934535208
7384,4.836281906951478
24610,5.43372200355424
25858,5.886104031450156
23757,5.707110264748875
28533,6.717804695023691
9460,5.3981627015177525
2462,7.2305631534092925
24890,5.860786223465865
16652,5.62040086571715
19964,7.830822995135316
12942,5.730099782973574
11708,5.659482215759621
16455,5.707110264748875
9454,6.68586094706836
26596,4.990432586778736
6509,5.8888779583328805
19205,6.208590026096629
28863,5.272999558563747
589,5.420534999272286
24654,6.173786103901937
13136,5.899897353582492
16549,7.378383712996714
8848,6.690842277418564
4624,6.734591659972948
25079,5.545177444479562
20142,6.028278520230698
6845,6.042632833682381
14343,7.496097345175956
18412,6.236369590203704
10850,6.208590026096629
8869,6.156978985585555
24450,4.890349128221754
9424,5.517452896464707
5454,6.236369590203704
23970,5.351858133476067
1449,6.6240652277998935
23872,5.602118820879701
15849,5.811140992976701
11454,6.398594934535208
24141,5.4510384535657
18816,5.529429087511423
25906,5.501258210544727
21031,6.091309882077698
21942,5.958424693029782
17280,6.326149473155099
9803,6.628041376179533
1587,5.225746673713202
6686,6.194405391104672
13558,5.056245805348308
18103,5.267858159063328
22484,6.55250788703459
20190,4.04305126783455
8806,6.061456918928017
25862,4.997212273764115
3961,5.768320995793772
8923,6.556778356158042
6078,6.1779441140506
17274,5.817111159963204
10956,6.3473892096560105
27988,5.971261839790462
4006,6.63200177739563
4939,5.726847747587197
26279,6.093569770045136
18395,6.111467339502679
5898,7.149916836132109
14365,5.278114659230517
25605,4.634728988229636
14011,5.288267030694535
16968,6.028278520230698
11460,5.5909869805108565
20316,4.955827057601261
13157,5.262690188904886
1260,5.899897353582492
20922,6.501289670540389
14391,5.986452005284438
310,7.069874128458572
1716,6.075346031088684
22393,7.313886831633462
2052,6.111467339502679
20671,6.580639137284949
4668,6.07993319509559
4298,5.921578419643816
23030,5.998936561946683
3783,5.771441123130016
1008,7.455876687491824
7347,6.324358962381311
20824,5.733341276897746
10377,6.2166061010848646
25697,5.883322388488279
9878,6.803505257608338
13159,5.680172609017068
2773,9.15915233520675
13026,6.008813185442595
20443,5.940171252720432
12948,7.223295679562314
16474,5.313205979041787
1987,5.6937321388027
25093,6.246106765481563
7279,5.899897353582492
2672,5.293304824724492
16260,6.831953565565855
9175,5.556828061699537
17358,5.420534999272286
27358,6.054439346269371
19309,5.209486152841421
249,5.525452939131784
8185,5.780743515792329
5884,6.814542897259958
18725,5.389071729816501
25979,5.8888779583328805
25693,9.088624613292088
6589,5.41610040220442
13780,5.659482215759621
23502,7.243512974665482
627,5.342334251964811
24169,7.170888478512505
13272,5.703782474656201
25961,5.476463551931511
4765,6.78897174299217
28884,5.768320995793772
27095,5.442417710521793
16512,5.968707559985366
26384,5.746203190540153
24588,5.560681631015528
20566,5.808142489980444
13782,6.298949246855942
12427,6.289715570908998
6995,6.573680166960646
24926,5.683579767338681
18782,6.261491684321042
6305,5.303304908059076
27331,6.698268054115413
24163,6.285998094508865
24976,5.525452939131784
12392,6.466144724237619
17570,6.175867270105761
24710,5.6937321388027
15472,5.755742213586912
10703,7.029087564149662
29048,5.583496308781699
21698,7.144407180321139
9220,7.165493475060845
4247,5.91350300563827
28808,4.969813299576001
11273,5.488937726156687
9107,5.616771097666572
9497,6.821107472256465
17480,5.525452939131784
11241,7.208600337960199
23037,5.517452896464707
1273,5.545177444479562
5698,6.806829360392176
7678,5.407171771460119
10988,4.51085950651685
23181,5.517452896464707
9590,6.113682179832232
22999,6.873163834212518
3358,6.705639094860003
16567,5.541263545158426
23677,6.255750041753367
24851,5.53338948872752
25650,5.111987788356544
15235,7.208600337960199
6513,6.2766434893416445
16079,6.68586094706836
4567,5.808142489980444
13255,4.74493212836325
22987,5.525452939131784
10848,6.478509642208569
19247,5.8888779583328805
25536,5.641907070938114
1961,6.028278520230698
4992,5.703782474656201
4891,6.5998704992128365
14330,5.84354441703136
22253,5.043425116919247
28699,5.971261839790462
6226,5.225746673713202
26011,6.137727054086234
24828,4.934473933130692
1251,6.16541785423142
3176,6.752270376141742
3359,6.803505257608338
307,5.181783550292085
25969,5.58724865840025
27361,5.480638923341991
27964,5.683579767338681
25120,5.8664680569332965
12580,5.8664680569332965
27840,5.700443573390687
25669,5.53338948872752
12225,7.090909822079984
1051,5.556828061699537
14519,5.209486152841421
11410,5.170483995038151
9221,7.65491704784832
10234,6.040254711277414
4763,5.765191102784844
9062,5.802118375377063
1874,7.325807502595773
23955,6.673297967767654
25762,5.3230099791384085
13682,4.574710978503383
20706,5.209486152841421
29081,4.875197323201151
5831,6.943122422819428
26576,5.53338948872752
191,6.3473892096560105
12901,7.365812837209472
13233,5.958424693029782
12629,6.2324480165505225
4485,5.958424693029782
9783,5.525452939131784
3924,6.439350371100098
9940,5.402677381872279
28964,5.2574953720277815
24148,4.59511985013459
24843,4.912654885736052
25362,6.393590753950631
15198,6.095824562432225
16061,4.912654885736052
19497,5.799092654460526
3303,7.620214770574455
15549,6.030685260261263
18074,6.285998094508865
21432,6.152732694704104
13304,5.25227342804663
27539,5.44673737166631
19692,5.313205979041787
17888,7.378383712996714
1806,6.76849321164863
3871,6.133398042996649
3791,5.147494476813453
27628,7.313886831633462
14154,7.407924322559599
2786,5.332718793265369
9259,5.384495062789089
26794,4.219507705176107
1717,7.057036981697891
2696,6.812345094177479
1848,5.525452939131784
20896,5.497168225293202
23453,5.634789603169249
10623,5.198497031265826
27547,5.056245805348308
12852,5.545177444479562
6622,5.869296913133774
3435,5.303304908059076
24475,5.37989735354046
16526,5.869296913133774
6771,6.523562306149512
25641,5.8888779583328805
6992,5.313205979041787
28240,5.564520407322694
24230,5.472270673671475
26747,5.634789603169249
25172,5.8888779583328805
11601,6.2166061010848646
1117,6.55250788703459
1756,7.313886831633462
16881,5.25227342804663
6751,5.41610040220442
870,5.883322388488279
19741,5.8522024797744745
9104,5.755742213586912
721,9.945396955613338
10997,6.466144724237619
17270,6.698268054115413
19727,5.993961427306569
25275,6.467698726104354
26879,5.476463551931511
8347,6.584791392385716
15588,6.447305862541213
27502,7.335633981927201
10938,5.58724865840025
24369,5.272999558563747
24463,6.07993319509559
314,5.6937321388027
27889,6.0063531596017325
28381,7.126890808898808
25507,6.220590170099739
20588,5.327876168789581
5850,6.282266746896006
6129,6.634633357861686
5447,5.616771097666572
3129,6.634633357861686
16279,5.568344503761097
